Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
-10.61217,0.6148878,-3.388129,9.638433,-0.8085032,-2.86833,-8.566555,-0.000157094,0,9.356477,-2.717029,-38.06521,9.726011,1.217652,-4.751307,-8.168228,-0.005156793,0.0656106,9.572059,-8.418303,-1.302812,2.233707,0.2505108,-2.445366,-12.09678,-1.750666,15.5354,-3.97498,-1.744731,6.295884,4.092612,-3.224792,-0.03426402,-1.248508,-16.81339,-3.1507,-3.8004,1.688061,-0.01978234,21.54239,-2.554416,-6.76773,-4.386955,-2.856088,8.114121,4.624571,-2.223028,-1.431491,7.356661,-18.56202,1.200241
-10.61904,0.617934,-3.385065,9.644713,-0.8073079,-2.873171,-8.580941,-0.000170755,0,9.370917,-2.719754,-38.06558,9.719884,1.216812,-4.754769,-8.156009,-0.005143133,0.06852804,9.571935,-8.419847,-1.301459,2.236247,0.2505382,-2.442082,-12.09678,-1.763015,15.53362,-3.977295,-1.750442,6.294347,4.090554,-3.219369,0,-1.248822,-16.80934,-3.149333,-3.816031,1.688272,0,21.54004,-2.556028,-6.769961,-4.388875,-2.854305,8.108049,4.617025,-2.227837,-1.437222,7.361914,-18.56299,1.201056
-10.62179,0.6195733,-3.384603,9.646996,-0.8061877,-2.873716,-8.586477,-0.000143434,0,9.376725,-2.721933,-38.06969,9.716567,1.216211,-4.753656,-8.149988,-0.005122642,0.0656106,9.570251,-8.419226,-1.301911,2.235021,0.2514193,-2.439596,-12.09649,-1.76572,15.53043,-3.973502,-1.754462,6.297243,4.089692,-3.215476,-0.01978234,-1.265477,-16.80405,-3.14983,-3.817416,1.689912,0,21.53995,-2.55656,-6.768773,-4.388116,-2.855608,8.104239,4.615582,-2.230508,-1.434905,7.362127,-18.57247,1.201382
-10.62825,0.6205022,-3.38113,9.652089,-0.8061399,-2.862933,-8.595874,-0.000143434,0,9.387996,-2.725211,-38.0856,9.715878,1.217304,-4.758146,-8.146181,-0.005136302,0.07132626,9.571627,-8.4226,-1.298449,2.227653,0.2553535,-2.438553,-12.09874,-1.765734,15.51906,-3.959234,-1.76192,6.306689,4.082839,-3.209219,-0.01978234,-1.280083,-16.80118,-3.149457,-3.806783,1.685609,0,21.53653,-2.557332,-6.76344,-4.386509,-2.861428,8.109682,4.625672,-2.237925,-1.432175,7.361248,-18.59593,1.20366
-10.63256,0.6205568,-3.375451,9.656406,-0.8083597,-2.8578,-8.607291,-0.000163925,0,9.398876,-2.725273,-38.09468,9.715291,1.219776,-4.768222,-8.145217,-0.005129472,0.0656106,9.574051,-8.427825,-1.292255,2.221142,0.2581265,-2.436707,-12.10029,-1.770412,15.51048,-3.947941,-1.763918,6.311347,4.076454,-3.208878,-0.05233916,-1.283747,-16.8025,-3.149146,-3.798287,1.672625,0,21.53486,-2.558876,-6.760017,-4.383829,-2.86908,8.123028,4.635739,-2.242235,-1.434359,7.362047,-18.60994,1.207069
-10.63343,0.6203793,-3.372956,9.656447,-0.8099512,-2.858828,-8.611649,-0.000150264,0,9.404898,-2.725,-38.09594,9.713895,1.221368,-4.772698,-8.145506,-0.005122642,0.06852804,9.575508,-8.431069,-1.290133,2.219908,0.2587071,-2.435501,-12.10139,-1.775665,15.50934,-3.944765,-1.765027,6.308021,4.073811,-3.206958,-0.05595291,-1.283289,-16.80739,-3.150451,-3.8004,1.664531,-0.01978234,21.53318,-2.558978,-6.759524,-4.385169,-2.872149,8.128827,4.639372,-2.245486,-1.434223,7.369665,-18.61869,1.209984
-10.63614,0.6194162,-3.371156,9.654411,-0.8128608,-2.863617,-8.61532,-0.000122943,0,9.414172,-2.724781,-38.10099,9.711344,1.225015,-4.771713,-8.147242,-0.005149963,0.06852804,9.580803,-8.438446,-1.29392,2.218762,0.2615758,-2.435742,-12.10429,-1.78061,15.50755,-3.943573,-1.76303,6.294559,4.074244,-3.206036,-0.05934703,-1.277328,-16.81742,-3.152688,-3.812489,1.651355,0,21.52864,-2.561676,-6.759263,-4.389544,-2.879025,8.139831,4.646587,-2.25054,-1.433268,7.400883,-18.64793,1.217722
-10.63817,0.618822,-3.369878,9.653108,-0.8133184,-2.860881,-8.615501,-0.000150264,0,9.416322,-2.726263,-38.1072,9.710676,1.226169,-4.77237,-8.148422,-0.005143133,0.0656106,9.58507,-8.441431,-1.294978,2.216555,0.2635019,-2.435823,-12.10573,-1.780555,15.50311,-3.940294,-1.763141,6.289027,4.072994,-3.204581,-0.06255726,-1.275028,-16.8203,-3.153246,-3.81834,1.645877,0,21.52668,-2.561874,-6.755896,-4.388384,-2.881879,8.142371,4.648399,-2.252945,-1.433268,7.409547,-18.66015,1.220451
-10.64178,0.6179751,-3.368018,9.649686,-0.8139263,-2.853413,-8.613929,-0.000150264,0,9.422248,-2.728087,-38.12284,9.70855,1.228007,-4.777047,-8.14888,-0.005170453,0.0656106,9.59159,-8.444108,-1.292255,2.20886,0.267839,-2.430755,-12.10473,-1.783663,15.49722,-3.931538,-1.763474,6.290351,4.066016,-3.203229,-0.07401875,-1.269491,-16.8191,-3.152004,-3.827253,1.623413,0,21.53056,-2.560549,-6.748286,-4.383963,-2.887782,8.136019,4.649537,-2.25776,-1.430261,7.421031,-18.68064,1.224133
-10.64618,0.6176062,-3.365052,9.647037,-0.8151557,-2.848607,-8.610667,-0.000143434,0,9.426941,-2.728674,-38.13568,9.705917,1.230588,-4.780941,-8.144615,-0.005156793,0.06255726,9.593311,-8.447339,-1.290437,2.201493,0.269048,-2.423497,-12.10074,-1.790876,15.49108,-3.929645,-1.764029,6.297475,4.063415,-3.204991,-0.08622923,-1.264858,-16.8111,-3.149022,-3.837829,1.602062,0,21.53531,-2.558951,-6.746018,-4.383159,-2.88785,8.122857,4.645743,-2.261988,-1.430124,7.428141,-18.68759,1.224453
-10.65144,0.6178589,-3.362782,9.646384,-0.8158047,-2.854579,-8.608478,-0.000163925,0,9.429358,-2.728224,-38.13813,9.703425,1.232788,-4.775693,-8.13738,-0.005143133,0.0656106,9.590258,-8.450344,-1.297846,2.194726,0.270776,-2.422043,-12.10187,-1.797146,15.48616,-3.929097,-1.768129,6.295522,4.058254,-3.200538,-0.08846933,-1.255074,-16.80563,-3.146099,-3.850004,1.582084,0,21.53244,-2.558534,-6.745524,-4.382802,-2.88568,8.115979,4.639499,-2.264699,-1.428755,7.435349,-18.68549,1.223333
-10.6554,0.6171622,-3.360861,9.644672,-0.816433,-2.856704,-8.602156,-0.000170755,0,9.428066,-2.727213,-38.14118,9.704215,1.234229,-4.774381,-8.135184,-0.005108981,0.06852804,9.59077,-8.452502,-1.30161,2.191603,0.2700862,-2.419456,-12.10149,-1.800848,15.48444,-3.928299,-1.770562,6.295672,4.054875,-3.200231,-0.08846933,-1.252577,-16.80102,-3.144418,-3.855087,1.577371,0,21.53339,-2.557209,-6.744623,-4.385125,-2.881539,8.111922,4.637936,-2.267295,-1.428892,7.435613,-18.68435,1.221893
-10.66337,0.617374,-3.356605,9.641756,-0.8157637,-2.853002,-8.589246,-0.000150264,0,9.426899,-2.727902,-38.15065,9.703973,1.235479,-4.775776,-8.125669,-0.005081661,0.06852804,9.590934,-8.453527,-1.304913,2.183551,0.2689319,-2.413867,-12.10043,-1.805424,15.48173,-3.924708,-1.776962,6.302967,4.048543,-3.195723,-0.09691329,-1.255853,-16.78821,-3.14149,-3.862597,1.575083,0,21.53348,-2.556328,-6.74439,-4.388161,-2.873784,8.106806,4.635317,-2.272595,-1.42807,7.426159,-18.67598,1.216757
-10.66738,0.6170803,-3.353396,9.640962,-0.8157364,-2.851492,-8.583322,-0.000157094,0,9.426565,-2.727431,-38.15375,9.705431,1.236135,-4.778072,-8.122818,-0.005068,0.0656106,9.590504,-8.453821,-1.306412,2.179244,0.2684469,-2.411921,-12.10131,-1.806708,15.4807,-3.923361,-1.780702,6.306683,4.046414,-3.191433,-0.1008706,-1.250544,-16.7865,-3.140743,-3.868068,1.575007,0,21.53246,-2.557318,-6.74503,-4.38825,-2.870308,8.107906,4.633753,-2.274514,-1.427796,7.431759,-18.67473,1.216757
-10.67564,0.6158235,-3.348371,9.639881,-0.8164603,-2.850668,-8.570246,-0.000163925,0,9.423229,-2.725437,-38.15902,9.70938,1.238197,-4.782416,-8.117305,-0.005088491,0.0656106,9.589479,-8.455617,-1.306711,2.169884,0.2671355,-2.408428,-12.10307,-1.807295,15.47759,-3.922163,-1.785202,6.307994,4.043703,-3.186242,-0.09691329,-1.250701,-16.78299,-3.139371,-3.876867,1.572842,0,21.52854,-2.559948,-6.74535,-4.388964,-2.86348,8.110993,4.632231,-2.278981,-1.423816,7.426582,-18.67026,1.212892
-10.68419,0.6139657,-3.343514,9.640309,-0.8179425,-2.848469,-8.557838,-0.000143434,0,9.419411,-2.722794,-38.16764,9.716223,1.240902,-4.786633,-8.115709,-0.00505434,0.0656106,9.589376,-8.457591,-1.309404,2.15867,0.2654075,-2.407047,-12.11009,-1.8097,15.47681,-3.920515,-1.789035,6.299531,4.040893,-3.182943,-0.09065409,-1.256788,-16.78189,-3.138623,-3.878887,1.568553,0,21.52164,-2.562906,-6.74596,-4.386017,-2.860676,8.116321,4.631301,-2.278906,-1.417479,7.42711,-18.67678,1.211439
-10.69025,0.6145258,-3.338827,9.646527,-0.8176624,-2.843449,-8.559582,-0.000150264,0,9.419932,-2.724651,-38.17731,9.722554,1.241735,-4.789416,-8.115516,-0.00505434,0.0656106,9.587121,-8.459101,-1.31045,2.143932,0.2645947,-2.404606,-12.11627,-1.813682,15.47348,-3.914016,-1.791768,6.285755,4.037742,-3.181721,-0.09691329,-1.263311,-16.78111,-3.138061,-3.873026,1.561149,0,21.51509,-2.564736,-6.744768,-4.379224,-2.862454,8.120405,4.63037,-2.27431,-1.413608,7.425631,-18.68491,1.209822
-10.69226,0.6139998,-3.336774,9.647811,-0.8184069,-2.842072,-8.558274,-0.000157094,0,9.418993,-2.724392,-38.18083,9.725506,1.242992,-4.790111,-8.116555,-0.005027019,0.0656106,9.587387,-8.460351,-1.31239,2.13625,0.2655304,-2.403059,-12.11966,-1.815669,15.47129,-3.910062,-1.791986,6.277354,4.034976,-3.180846,-0.1027921,-1.265477,-16.77896,-3.137375,-3.868423,1.554319,0,21.51272,-2.566423,-6.742471,-4.373451,-2.864915,8.119736,4.630201,-2.272732,-1.412639,7.419868,-18.68911,1.208204
-10.69502,0.6146556,-3.333956,9.651295,-0.81784,-2.842347,-8.560225,-0.000150264,0,9.418493,-2.7253,-38.18783,9.728498,1.243477,-4.789047,-8.116218,-0.00504068,0.06255726,9.586527,-8.461402,-1.314625,2.123293,0.2673405,-2.398575,-12.1228,-1.819405,15.46851,-3.907958,-1.791877,6.26327,4.033472,-3.18086,-0.1083524,-1.269029,-16.77372,-3.13544,-3.865232,1.53962,-0.01978234,21.5121,-2.569688,-6.739969,-4.367715,-2.866282,8.113152,4.629693,-2.272008,-1.404163,7.405547,-18.6936,1.203498
-10.698,0.6136789,-3.3319,9.65156,-0.8185503,-2.847163,-8.556806,-0.000136604,0,9.418159,-2.726338,-38.19137,9.733125,1.244823,-4.790438,-8.120546,-0.005020189,0.06255726,9.588126,-8.463581,-1.315369,2.11072,0.2682284,-2.395472,-12.12455,-1.826113,15.46482,-3.906153,-1.794496,6.252075,4.033326,-3.181031,-0.1083524,-1.263775,-16.77076,-3.132629,-3.870194,1.521643,-0.01978234,21.5127,-2.571218,-6.737,-4.363498,-2.8643,8.105038,4.629905,-2.27754,-1.398718,7.40205,-18.69572,1.201708
-10.69943,0.6138086,-3.331959,9.652476,-0.8187894,-2.850324,-8.556966,-0.000150264,0,9.418763,-2.725983,-38.19332,9.734276,1.245362,-4.789988,-8.121078,-0.00504068,0.06255726,9.588371,-8.464052,-1.315815,2.105614,0.2692119,-2.395472,-12.1271,-1.829616,15.46426,-3.905702,-1.794605,6.247717,4.035462,-3.181324,-0.1046783,-1.270878,-16.7627,-3.130816,-3.877019,1.511138,0,21.51206,-2.572953,-6.737,-4.363453,-2.863549,8.101807,4.631047,-2.280826,-1.396617,7.394836,-18.6947,1.200078
-10.70177,0.6125724,-3.331254,9.651458,-0.8206267,-2.850943,-8.553683,-0.000157094,0,9.419806,-2.725724,-38.20066,9.737487,1.248026,-4.790888,-8.125404,-0.005020189,0.06852804,9.590401,-8.469189,-1.314327,2.096018,0.2697993,-2.396942,-12.13232,-1.837526,15.46363,-3.90515,-1.800267,6.243299,4.035122,-3.178948,-0.1153499,-1.274107,-16.7593,-3.128627,-3.894103,1.494309,0,21.5084,-2.574367,-6.738048,-4.360714,-2.860881,8.099471,4.631301,-2.2884,-1.400256,7.383657,-18.68487,1.196322
-10.70337,0.6115615,-3.331078,9.65052,-0.8220133,-2.850805,-8.550446,-0.000163925,0,9.418722,-2.72502,-38.20493,9.739466,1.249856,-4.791174,-8.127795,-0.005027019,0.0656106,9.59157,-8.471197,-1.313135,2.09228,0.2706121,-2.397514,-12.13404,-1.842116,15.4645,-3.902994,-1.803417,6.24418,4.03216,-3.17666,-0.1219466,-1.275949,-16.76003,-3.128001,-3.905451,1.486768,0,21.5064,-2.576067,-6.738456,-4.36031,-2.859375,8.098392,4.633288,-2.293038,-1.405278,7.381796,-18.68281,1.195667
-10.70695,0.6119372,-3.33049,9.653047,-0.8229148,-2.853139,-8.551455,-0.000136604,0,9.42035,-2.725041,-38.2115,9.741727,1.251496,-4.79146,-8.127795,-0.00504751,0.06255726,9.592451,-8.475077,-1.313582,2.083844,0.2711107,-2.398575,-12.13703,-1.850469,15.46319,-3.898626,-1.811862,6.247478,4.027641,-3.170533,-0.1312212,-1.275182,-16.76066,-3.126373,-3.926703,1.475239,0,21.50288,-2.579223,-6.739707,-4.36022,-2.859102,8.095387,4.63857,-2.299397,-1.413193,7.384905,-18.68296,1.196976
-10.7114,0.613351,-3.32949,9.658096,-0.8230515,-2.854579,-8.555864,-0.000136604,0,9.422457,-2.726202,-38.21735,9.743463,1.25252,-4.791011,-8.124945,-0.00504068,0.06255726,9.590852,-8.478389,-1.314773,2.076506,0.2710902,-2.400859,-12.14165,-1.85413,15.46231,-3.89737,-1.818761,6.252594,4.027204,-3.164399,-0.1384764,-1.270878,-16.7605,-3.124995,-3.947841,1.465383,0.01978234,21.4979,-2.579332,-6.738601,-4.361433,-2.862933,8.094341,4.643128,-2.298106,-1.4143,7.389208,-18.68447,1.19763
-10.71355,0.6140887,-3.330019,9.660131,-0.823994,-2.858211,-8.559399,-0.000143434,0,9.426774,-2.727103,-38.22301,9.743966,1.253661,-4.795424,-8.125477,-0.005020189,0.06255726,9.592902,-8.481668,-1.309105,2.07037,0.2714044,-2.404199,-12.14832,-1.855209,15.4617,-3.899229,-1.822094,6.253462,4.029877,-3.162412,-0.14537,-1.272724,-16.76449,-3.125058,-3.96709,1.460274,0.01978234,21.49287,-2.579462,-6.738805,-4.359276,-2.867033,8.097415,4.647008,-2.29717,-1.415545,7.388093,-18.68503,1.197793
-10.71469,0.6143823,-3.33049,9.661251,-0.8246634,-2.857184,-8.560983,-0.000150264,0,9.429151,-2.726168,-38.22909,9.744087,1.254583,-4.798202,-8.125113,-0.00504751,0.0656106,9.594131,-8.484085,-1.305663,2.06668,0.2714044,-2.405664,-12.14947,-1.857538,15.46036,-3.899279,-1.82467,6.24894,4.029926,-3.159611,-0.14537,-1.278401,-16.76888,-3.125935,-3.976359,1.460028,0.02797646,21.49111,-2.579913,-6.738339,-4.358783,-2.867442,8.098597,4.649115,-2.298973,-1.416374,7.382859,-18.68837,1.196976
-10.71533,0.6143892,-3.332782,9.662289,-0.8277438,-2.864505,-8.564651,-0.000157094,0,9.434257,-2.72392,-38.23071,9.744047,1.257431,-4.799426,-8.127409,-0.005027019,0.0656106,9.596508,-8.489413,-1.30176,2.05852,0.2723811,-2.408591,-12.1543,-1.859642,15.45838,-3.899681,-1.825206,6.242847,4.030849,-3.158389,-0.1467098,-1.274875,-16.77097,-3.125371,-3.987769,1.458983,0.01978234,21.48915,-2.582078,-6.737844,-4.353882,-2.871604,8.096363,4.651053,-2.297601,-1.416927,7.38169,-18.69527,1.196649
-10.71539,0.6154274,-3.333898,9.664201,-0.8282151,-2.870922,-8.570726,-0.000129774,0,9.437881,-2.724986,-38.22945,9.742655,1.257752,-4.796895,-8.127119,-0.005033849,0.0656106,9.598105,-8.491004,-1.302662,2.054333,0.2738906,-2.408591,-12.15523,-1.859089,15.45747,-3.898476,-1.824455,6.245347,4.030655,-3.157788,-0.1545051,-1.280694,-16.77147,-3.126185,-3.988751,1.45761,0.01978234,21.48791,-2.583417,-6.73831,-4.351992,-2.873988,8.092504,4.651895,-2.298741,-1.415822,7.380414,-18.70437,1.196976
-10.71406,0.6153181,-3.334778,9.662635,-0.8293626,-2.87174,-8.57737,-0.000150264,0,9.444002,-2.726113,-38.23778,9.737426,1.259644,-4.794444,-8.126346,-0.00506117,0.0656106,9.600236,-8.493224,-1.303413,2.042964,0.2755776,-2.410541,-12.16267,-1.860926,15.45448,-3.890682,-1.821664,6.2417,4.026572,-3.160001,-0.1631294,-1.274261,-16.76417,-3.124181,-3.980199,1.455008,0.01978234,21.48522,-2.585814,-6.734118,-4.34199,-2.880588,8.091432,4.649916,-2.298331,-1.418169,7.38036,-18.72262,1.196976
-10.71754,0.6156049,-3.336539,9.665462,-0.8299636,-2.870308,-8.583344,-0.000157094,0,9.450306,-2.725485,-38.24816,9.735891,1.261222,-4.792074,-8.123979,-0.00506117,0.06852804,9.602447,-8.49582,-1.304313,2.032881,0.2746351,-2.421154,-12.17246,-1.866103,15.45655,-3.89189,-1.823167,6.212037,4.034491,-3.159236,-0.1557664,-1.270878,-16.75697,-3.122865,-3.970593,1.461476,0,21.47538,-2.586299,-6.731175,-4.338154,-2.884459,8.093931,4.653285,-2.297477,-1.420238,7.381849,-18.72791,1.19763
-10.71978,0.6164314,-3.337478,9.667862,-0.8301139,-2.871808,-8.587416,-0.000143434,0,9.453342,-2.7264,-38.25289,9.734902,1.261468,-4.794485,-8.121561,-0.00506117,0.06255726,9.604575,-8.496749,-1.299353,2.028737,0.2735423,-2.420426,-12.16677,-1.863679,15.45527,-3.892846,-1.826599,6.211231,4.037742,-3.155452,-0.1506579,-1.276256,-16.75148,-3.12274,-3.964621,1.46931,0,21.47885,-2.587931,-6.730942,-4.339192,-2.883169,8.083426,4.65703,-2.29896,-1.414854,7.375706,-18.74169,1.196485
-10.72126,0.6181458,-3.34205,9.666845,-0.8311452,-2.87501,-8.589931,-0.000150264,0,9.460368,-2.725471,-38.26273,9.727022,1.263442,-4.79522,-8.11208,-0.00504068,0.0656106,9.60476,-8.499406,-1.292709,2.015186,0.2720464,-2.421316,-12.15841,-1.853905,15.44832,-3.877422,-1.832376,6.23125,4.027204,-3.151975,-0.1607126,-1.281611,-16.74286,-3.12067,-3.943722,1.479235,0,21.48571,-2.590636,-6.725637,-4.330969,-2.878412,8.069766,4.656483,-2.306876,-1.401513,7.371715,-18.75232,1.195504
-10.7249,0.618337,-3.34726,9.664059,-0.8332148,-2.878548,-8.58419,-0.000170755,0,9.461802,-2.722753,-38.2719,9.722008,1.266816,-4.790152,-8.103387,-0.005027019,0.06852804,9.605455,-8.501086,-1.293315,2.002618,0.2733169,-2.430513,-12.16309,-1.852675,15.45042,-3.869688,-1.82767,6.246317,4.023701,-3.161674,-0.1791368,-1.282679,-16.74151,-3.118348,-3.916517,1.457228,0,21.48339,-2.59108,-6.724704,-4.320873,-2.884323,8.078406,4.649621,-2.304588,-1.410837,7.377835,-18.75008,1.195013
-10.73323,0.622763,-3.353396,9.673513,-0.832402,-2.897054,-8.593657,-0.000136604,0,9.468593,-2.724077,-38.26735,9.719237,1.265846,-4.786716,-8.090026,-0.005027019,0.0656106,9.604351,-8.499344,-1.288615,1.996844,0.2713976,-2.443204,-12.16727,-1.860134,15.45571,-3.876968,-1.827242,6.232609,4.0308,-3.16709,-0.1701742,-1.282527,-16.74551,-3.117092,-3.887561,1.433418,-0.01978234,21.48149,-2.58733,-6.73502,-4.32119,-2.886155,8.084874,4.646291,-2.300435,-1.427247,7.387136,-18.74262,1.194685
-10.73746,0.6255429,-3.35748,9.67904,-0.8310701,-2.905084,-8.599827,-0.000143434,0,9.472349,-2.725259,-38.26751,9.717781,1.26463,-4.78385,-8.083593,-0.00504068,0.06852804,9.604289,-8.499002,-1.287552,1.996256,0.2732008,-2.451042,-12.17003,-1.862005,15.45943,-3.881057,-1.827991,6.220055,4.032501,-3.163942,-0.1582588,-1.280847,-16.75375,-3.118222,-3.878382,1.418746,-0.01978234,21.48034,-2.588054,-6.738659,-4.323184,-2.885409,8.072628,4.644268,-2.301337,-1.414992,7.392181,-18.74188,1.195013
-10.74506,0.6283228,-3.366623,9.685193,-0.8296153,-2.914704,-8.604369,-0.000170755,0,9.478302,-2.728572,-38.27547,9.717902,1.263933,-4.77393,-8.079075,-0.004992868,0.06255726,9.60873,-8.497698,-1.286944,1.99704,0.2774696,-2.461243,-12.17017,-1.868849,15.46445,-3.885999,-1.828206,6.209304,4.027495,-3.163778,-0.1631294,-1.274107,-16.75585,-3.116338,-3.870801,1.395421,0,21.48088,-2.591483,-6.744594,-4.329024,-2.884594,8.036448,4.643297,-2.298823,-1.395636,7.366043,-18.74059,1.186797
-10.74825,0.6293541,-3.370633,9.687568,-0.8291918,-2.918194,-8.606584,-0.000143434,0,9.481455,-2.729269,-38.27968,9.717558,1.263981,-4.769044,-8.077155,-0.005020189,0.06255726,9.609447,-8.498689,-1.28664,1.996158,0.2771349,-2.46323,-12.16888,-1.872981,15.46307,-3.885747,-1.830345,6.214646,4.023214,-3.166353,-0.1802258,-1.271648,-16.75534,-3.114579,-3.868473,1.390886,0,21.48538,-2.591237,-6.74814,-4.330563,-2.882286,8.020971,4.643382,-2.293885,-1.401513,7.350498,-18.73201,1.181509
-10.75563,0.6313417,-3.374813,9.694891,-0.8294787,-2.923823,-8.613701,-0.000136604,0,9.489412,-2.730102,-38.28512,9.718893,1.264794,-4.765469,-8.073265,-0.005013359,0.0656106,9.61049,-8.501188,-1.285727,1.994098,0.2775106,-2.471639,-12.17281,-1.880003,15.46074,-3.887158,-1.833764,6.217808,4.018441,-3.164727,-0.1948336,-1.263311,-16.74922,-3.110931,-3.868828,1.38045,0,21.48543,-2.593928,-6.751162,-4.333772,-2.879772,8.00949,4.646671,-2.289199,-1.413332,7.329433,-18.71585,1.174532
-10.76099,0.6333225,-3.380435,9.702312,-0.8305852,-2.92864,-8.623841,-0.000143434,0,9.497653,-2.731106,-38.29356,9.719703,1.265825,-4.766497,-8.071878,-0.004999699,0.0656106,9.614109,-8.502862,-1.277175,1.991151,0.2797509,-2.478598,-12.17681,-1.888042,15.45983,-3.887561,-1.836643,6.212392,4.019513,-3.157405,-0.1724585,-1.261916,-16.7451,-3.109924,-3.860924,1.370894,0,21.48155,-2.596032,-6.748431,-4.327667,-2.878685,8.005563,4.639668,-2.288359,-1.420789,7.325792,-18.70719,1.17203
-10.76265,0.636519,-3.385759,9.708914,-0.8302231,-2.932915,-8.639815,-0.000150264,0,9.508926,-2.73379,-38.29892,9.715716,1.265491,-4.762672,-8.068181,-0.005027019,0.06255726,9.616788,-8.503804,-1.273339,1.984259,0.2818751,-2.485222,-12.179,-1.892721,15.4553,-3.877069,-1.841751,6.217685,4.016589,-3.15259,-0.1713202,-1.283747,-16.74515,-3.111372,-3.840481,1.364788,0,21.47803,-2.595417,-6.742965,-4.319241,-2.876235,8.000754,4.641314,-2.295722,-1.410282,7.312979,-18.7282,1.171529
-10.76355,0.6382607,-3.388303,9.713875,-0.8300387,-2.936783,-8.650789,-0.000157094,0,9.515621,-2.735504,-38.30052,9.715028,1.265149,-4.759216,-8.068498,-0.005020189,0.06255726,9.617809,-8.504118,-1.274107,1.980705,0.2838627,-2.489629,-12.17906,-1.893752,15.45237,-3.870396,-1.842069,6.221415,4.014004,-3.152918,-0.1813082,-1.289982,-16.74297,-3.110931,-3.831956,1.356032,0,21.47595,-2.595445,-6.740522,-4.314795,-2.876984,8.002509,4.645996,-2.299267,-1.407504,7.30796,-18.74298,1.17203
-10.76364,0.6393467,-3.392864,9.720755,-0.8320742,-2.944106,-8.670135,-0.000150264,0,9.529493,-2.736795,-38.30308,9.716546,1.265928,-4.762508,-8.078588,-0.005013359,0.0656106,9.627534,-8.51103,-1.264394,1.975759,0.2880222,-2.496459,-12.17769,-1.896259,15.4453,-3.856864,-1.839518,6.228279,4.006924,-3.154106,-0.2055842,-1.29679,-16.7431,-3.111497,-3.831854,1.311,0,21.47741,-2.595096,-6.733418,-4.307799,-2.882694,8.007488,4.655263,-2.302218,-1.411392,7.300223,-18.76007,1.173532
-10.76348,0.6397018,-3.39644,9.723423,-0.8338978,-2.949886,-8.678829,-0.000150264,0,9.535268,-2.737724,-38.30436,9.716364,1.266993,-4.765099,-8.08301,-0.00504751,0.06255726,9.628902,-8.51489,-1.257411,1.97566,0.2906997,-2.498732,-12.17445,-1.898663,15.44309,-3.853308,-1.838028,6.23127,4.004822,-3.152385,-0.2130625,-1.302662,-16.74778,-3.113322,-3.840583,1.275872,0.02797646,21.48074,-2.59692,-6.730155,-4.305661,-2.888257,8.006252,4.656988,-2.301166,-1.414854,7.30111,-18.77563,1.175032
